,True_longitude
79386,11.349623
79387,16.653744
79388,103.729505
79389,-118.498303
79390,14.367188
79391,174.80493
79392,0.173377
79393,-104.794714
79394,5.117871
79395,-90.062525
79396,2.7825330000000004
79397,-73.327715
79398,-7.712716
79399,-97.461421
79400,14.447282999999999
79401,-96.699028
79402,15.595049
79403,14.502629
79404,11.892517999999999
79405,-97.160634
79406,-74.58134
79407,14.130382
79408,17.999464
79409,-0.44121499999999997
79410,-97.461844
79411,-80.074664
79412,-0.43907700000000005
79413,11.285461999999999
79414,-78.650733
79415,-97.318875
79416,-88.448981
79417,14.408357999999998
79418,-122.63788500000001
79419,26.077041
79420,-122.42358700000001
79421,113.99736999999999
79422,18.162969
79423,12.880394
79424,-77.423176
79425,14.7114
79426,-72.698216
79427,13.209251
79428,-72.76090400000001
79429,-76.609996
79430,11.918819000000001
79431,-3.054521
79432,-111.740366
79433,-77.510121
79434,-97.171071
79435,-1.9869029999999999
79436,11.513771
79437,8.958099
79438,-7.708334
79439,-81.780625
79440,-90.237329
79441,-100.379486
79442,-84.32803299999999
79443,-72.75632900000001
79444,14.44648
79445,-122.655354
79446,9.516119999999999
79447,13.375931
79448,13.285992000000002
79449,110.33753700000001
79450,-112.059514
79451,-1.9862009999999999
79452,-84.32803299999999
79453,-90.21380500000001
79454,-85.05415500000001
79455,-43.238208
79456,72.563969
79457,2.789613
79458,151.206829
79459,-0.363291
79460,12.673346
79461,8.949603999999999
79462,2.4056330000000004
79463,-122.883673
79464,-2.387566
79465,8.949172
79466,114.003874
79467,16.597866
79468,14.715210999999998
79469,-99.608866
79470,-111.87954199999999
79471,114.326947
79472,-105.275849
79473,2.777398
79474,-2.3917610000000002
79475,-81.654234
79476,-116.926873
79477,-97.458462
79478,10.736068
79479,-111.898173
79480,9.176538
79481,-122.38916100000002
79482,20.007014
79483,14.577617000000002
79484,-85.741467
79485,16.550434
79486,139.91791
79487,151.209925
79488,22.953308
79489,17.247498
79490,13.415109
79491,-84.320635
79492,-70.89332900000001
79493,13.550365
79494,-77.507343
79495,-116.924021
79496,-112.001853
79497,130.550579
79498,-113.51681200000002
79499,-77.533324
79500,14.414157999999999
79501,-98.19391800000001
79502,-77.418693
79503,103.68688399999999
79504,-117.294201
79505,-122.59113400000001
79506,-67.139223
79507,110.333348
79508,11.509424000000001
79509,-90.062598
79510,-97.459561
79511,114.85271499999999
79512,12.9157
79513,7.753574
79514,-96.745176
79515,-97.46066
79516,14.716894
79517,-81.420301
79518,14.446636999999999
79519,-77.515048
79520,11.913867
79521,13.212117999999998
79522,14.709056
79523,2.405577
79524,-97.194728
79525,-128.553994
79526,-7.716473
79527,-87.83129699999999
79528,14.483599
79529,-1.755555
79530,-117.918081
79531,-2.696071
79532,-2.7172959999999997
79533,18.015560999999998
79534,-97.461083
79535,-73.95908100000001
79536,9.607951
79537,-79.892287
79538,100.640024
79539,102.782074
79540,-73.978825
79541,-77.016369
79542,-90.059241
79543,11.91083
79544,-122.035399
79545,-71.250159
79546,-97.33288
79547,11.916597
79548,-118.43588799999999
79549,-96.34699499999999
79550,8.954149000000001
79551,-77.079605
79552,-113.49641899999999
79553,-98.197591
79554,-72.249287
79555,13.543491
79556,-72.750287
79557,-84.33715500000001
79558,114.43863700000001
79559,11.349110000000001
79560,-77.527054
79561,-97.44468499999999
79562,13.542404000000001
79563,16.643655
79564,-90.23601
79565,-113.930986
79566,-97.449249
79567,0.127675
79568,-111.78808500000001
79569,153.022898
79570,18.170103
79571,11.343604
79572,110.33493100000001
79573,-72.75581700000001
79574,9.033863
79575,11.343199
79576,-90.235936
79577,-2.882422
79578,-90.07719499999999
79579,-97.477231
79580,2.285471
79581,-7.716765
79582,20.959739000000003
79583,13.553569
79584,2.292784
79585,17.903866
79586,13.55909
79587,-90.935528
79588,14.419120000000001
79589,13.575738000000001
79590,17.993209
79591,-119.263085
79592,-85.969128
79593,-1.8712919999999997
79594,-97.462773
79595,18.347096
79596,-72.753989
79597,-93.460998
79598,143.85976000000002
79599,2.350062
79600,-1.755984
79601,18.16214
79602,143.86043899999999
79603,-77.42021700000001
79604,11.90852
79605,-77.703221
79606,1.25051
79607,-0.433159
79608,-97.459308
79609,-74.549212
79610,-87.835213
79611,16.461056
79612,-2.1453860000000002
79613,-119.87306799999999
79614,-77.53341400000001
79615,14.515089999999999
79616,-122.761628
79617,-117.190394
79618,-90.052747
79619,-73.979559
79620,-97.322502
79621,-72.753677
79622,-0.463764
79623,-83.307407
79624,-100.35351800000001
79625,-87.89014300000001
79626,2.407988
79627,14.504103
79628,-77.527591
79629,-112.053273
79630,14.723173000000001
79631,26.089392999999998
79632,13.599539000000002
79633,-76.24596600000001
79634,-47.023684
79635,-3.6242739999999998
79636,-118.49693400000001
79637,0.176963
79638,-77.53430999999999
79639,-48.500166
79640,12.514169
79641,-117.727304
79642,72.569144
79643,-77.415196
79644,-72.755151
79645,110.336606
79646,-112.05438999999998
79647,0.176394
79648,-47.020493
79649,-73.708203
79650,-87.8445
79651,13.543070000000002
79652,2.4040049999999997
79653,4.312974
79654,-78.503029
79655,11.893393
79656,16.698894
79657,-1.263941
79658,-113.499404
79659,-73.96055
79660,-77.07376
79661,-90.062014
79662,-84.354575
79663,143.83158600000002
79664,-117.94252
79665,-118.50915900000001
79666,8.949301
79667,2.400138
79668,-111.71512
79669,-77.516661
79670,15.06736
79671,-77.042099
79672,-113.50805600000001
79673,0.180533
79674,-118.497573
79675,10.410872
79676,-93.386628
79677,-43.394269
79678,143.894567
79679,-118.504415
79680,13.551034
79681,11.892897
79682,-105.21404199999999
79683,-3.73149
79684,-79.939163
79685,-105.26076100000002
79686,-113.548681
79687,-70.540112
79688,-105.264601
79689,-78.86449499999999
79690,0.22893200000000002
79691,15.469217
79692,-116.926873
79693,-0.650215
79694,-2.378461
79695,-73.897264
79696,-90.933589
79697,-117.076847
79698,103.83951400000001
79699,-90.061357
79700,-91.054012
79701,-0.704184
79702,3.262645
79703,-97.456603
79704,-84.32943
79705,2.4071130000000003
79706,-73.901214
79707,-97.13009100000001
79708,147.242551
79709,-97.45533499999999
79710,2.405183
79711,-99.619912
79712,-84.088868
79713,-117.944625
79714,-122.671475
79715,-119.21132800000001
79716,-0.440414
79717,14.400279999999999
79718,-97.18782399999999
79719,14.378677
79720,2.788757
79721,-95.666872
79722,-57.917898
79723,-88.259388
79724,-77.300896
79725,-103.397406
79726,-77.42416300000001
79727,11.354861
79728,-122.297568
79729,101.621332
79730,-94.790966
79731,-118.15373100000001
79732,11.525322000000001
79733,-1.9931150000000002
79734,-81.38346
79735,-97.74476800000001
79736,18.138464000000003
79737,-97.434206
79738,173.25925700000002
79739,-83.633887
79740,130.573692
79741,-81.80659399999999
79742,13.513338000000001
79743,-113.52788600000001
79744,139.91823
79745,-84.334772
79746,-0.43894399999999995
79747,-81.812573
79748,-79.212643
79749,-80.13287
79750,-1.990792
79751,-2.698986
79752,14.376104999999999
79753,-116.92300900000001
79754,-111.87963500000001
79755,14.074209
79756,-104.79480500000001
79757,-97.456856
79758,16.704154
79759,14.173063
79760,-0.512564
79761,11.911735
79762,14.603993
79763,-77.531085
79764,2.405577
79765,10.248636999999999
79766,-122.935399
79767,113.99820600000001
79768,-87.953506
79769,13.563309
79770,-80.685789
79771,4.316180999999999
79772,-112.054111
79773,20.979397
79774,-1.7542200000000001
79775,13.728563000000001
79776,-97.449249
79777,-122.669799
79778,16.651941
79779,-79.942398
79780,-93.29503299999999
79781,-77.508239
79782,-98.197762
79783,-87.59869499999999
79784,14.522662
79785,130.562812
79786,121.042872
79787,-86.49116500000001
79788,9.516294
79789,-43.23662
79790,-77.455004
79791,143.881831
79792,13.533437
79793,-85.664959
79794,-113.52946399999999
79795,-97.442065
79796,103.783819
79797,-94.848539
79798,14.976281
79799,16.395076
79800,-122.662527
79801,2.353104
79802,100.577656
79803,0.12148699999999998
79804,-2.404112
79805,-116.904055
79806,-93.264531
79807,15.054985
79808,25.288044
79809,-72.75922800000001
79810,-84.353096
79811,-77.206428
79812,11.90938
79813,139.92127299999999
79814,2.4053169999999997
79815,-77.020957
79816,8.544921
79817,-84.3328
79818,-87.598926
79819,7.12639
79820,-90.093113
79821,-100.379837
79822,15.758813
79823,-96.718085
79824,2.403562
79825,-99.604692
79826,-87.445495
79827,14.569320999999999
79828,-73.896437
79829,14.286230999999999
79830,12.462107000000001
79831,-87.837132
79832,-7.142342999999999
79833,-99.565218
79834,-3.7240330000000004
79835,-1.6519119999999998
79836,1.092009
79837,15.259938
79838,-96.958954
79839,-0.023241
79840,-105.280056
79841,-118.472117
79842,121.04959
79843,-84.335594
79844,-113.43396200000001
79845,143.83201
79846,12.102031
79847,100.57449
79848,-77.506447
79849,-55.898322
79850,26.102031
79851,11.888652
79852,114.216434
79853,-85.673305
79854,2.79187
79855,-0.160669
79856,-0.031139999999999998
79857,-77.52991999999999
79858,-7.708794
79859,-79.211145
79860,15.062845000000001
79861,-120.61068600000002
79862,-2.390377
79863,-122.34715800000001
79864,9.592361
79865,-79.21299599999999
79866,-83.08961
79867,-90.33310999999999
79868,141.00828700000002
79869,-72.74532099999999
79870,-77.041829
79871,-77.527322
79872,-117.940049
79873,18.197975
79874,14.272113000000001
79875,16.647185999999998
79876,-98.19451600000001
79877,7.120838000000001
79878,-7.712323
79879,-80.100151
79880,-2.391054
79881,11.895485
79882,2.331095
79883,-90.234031
79884,-97.461167
79885,-80.749286
79886,-85.990747
79887,-3.045105
79888,-90.075151
79889,-97.461421
79890,-72.71844399999999
79891,121.04860500000001
79892,-111.69416000000001
79893,-77.510479
79894,130.57710600000001
79895,-87.836748
79896,-105.007756
79897,-77.046237
79898,8.951023
79899,13.550111
79900,110.336606
79901,-77.41134
79902,-112.052434
79903,-116.90065
79904,14.509229999999999
79905,14.675362
79906,-77.706441
79907,-76.18656999999999
79908,-118.181702
79909,-84.07426
79910,13.547553
79911,-77.53001
79912,-77.70885600000001
79913,11.90938
79914,-78.653925
79915,14.503981
79916,15.773323000000001
79917,-115.16070800000001
79918,-57.948083999999994
79919,10.232460000000001
79920,0.16453199999999998
79921,-78.651177
79922,-80.134004
79923,-97.458547
79924,150.791397
79925,-111.84088200000001
79926,-90.934185
79927,-118.16214099999999
79928,8.950297
79929,14.65715
79930,-88.353871
79931,13.212631
79932,-71.070808
79933,-117.94398400000001
79934,-118.21478700000002
79935,-58.497126
79936,100.573172
79937,9.197436999999999
79938,10.795425999999999
79939,-98.130912
79940,-113.40495
79941,-74.592506
79942,8.967775999999999
79943,14.417020999999998
79944,-90.068217
79945,-120.60547199999999
79946,8.956481
79947,-90.062816
79948,14.576731
79949,-73.958805
79950,-80.13374300000001
79951,145.553759
79952,-1.899093
79953,13.588586
79954,10.765677
79955,-87.84342600000001
79956,2.7907029999999997
79957,5.114808999999999
79958,18.124646
79959,-97.46345
79960,8.950388
79961,-80.100238
79962,-0.437644
79963,-1.6552669999999998
79964,-66.898142
79965,-84.332635
79966,14.716594
79967,-77.382102
79968,-122.641494
79969,-105.081726
79970,-0.442829
79971,14.42511
79972,18.136252
79973,-73.329189
79974,18.140641
79975,-111.648046
79976,13.374374
79977,-97.466409
79978,-77.705905
79979,114.00406000000001
79980,15.326597
79981,-7.7140320000000004
79982,140.880459
79983,-90.18356
79984,-100.374573
79985,26.079933
79986,-7.711137
79987,-98.198787
79988,17.643704
79989,-98.137142
79990,-97.320899
79991,-71.147683
79992,15.350839
79993,-85.870253
79994,-98.195029
79995,14.361876
79996,2.187593
79997,-77.425239
79998,4.9078
79999,11.341766
80000,-81.571768
80001,-117.349391
80002,-100.444441
80003,110.32999699999999
80004,-87.071753
80005,-90.929635
80006,-8.457902
80007,114.65468700000001
80008,10.27553
80009,-0.440492
80010,18.304015
80011,-7.712323
80012,-77.526785
80013,-98.19451600000001
80014,103.747517
80015,17.450857
80016,-97.44468499999999
80017,-70.909492
80018,100.573787
80019,143.86519199999998
80020,26.091936999999998
80021,15.065222
80022,-117.943344
80023,14.010014000000002
80024,18.140035
80025,-113.47546000000001
80026,-5.985282
80027,-90.238136
80028,-111.970274
80029,15.914807999999999
80030,8.962866
80031,2.3447150000000003
80032,-0.383598
80033,-79.215816
80034,-118.21734599999999
80035,-79.30364200000001
80036,13.299779999999998
80037,-77.410533
80038,16.196496
80039,9.499702000000001
80040,-7.708303999999999
80041,-85.65043100000001
80042,-87.835596
80043,14.458076
80044,-80.757166
80045,-104.80693199999999
80046,-7.717047999999999
80047,-110.938882
80048,55.16893100000001
80049,-122.952809
80050,-111.927517
80051,-7.716765
80052,-112.05438999999998
80053,-1.606478
80054,139.46141699999998
80055,-0.45882399999999995
80056,13.609238000000001
80057,-91.132941
80058,5.121163
80059,-1.992309
80060,-113.453007
80061,16.245188
80062,-122.40668500000001
80063,-77.304037
80064,14.604582999999998
80065,-99.60599599999999
80066,-97.442403
80067,14.408252
80068,-38.488729
80069,-122.945307
80070,18.444543
80071,-77.415285
80072,14.570217000000001
80073,-77.5103
80074,6.099722
80075,-2.678849
80076,-80.846471
80077,-93.326812
80078,14.417817999999999
80079,-118.08396499999999
80080,-98.480002
80081,-97.45829300000001
80082,-97.456856
80083,-90.06361899999999
80084,-105.037066
80085,11.35718
80086,15.768282000000001
80087,-2.3917610000000002
80088,18.000922
80089,-98.196054
80090,14.722071
80091,-113.528627
80092,-1.4052559999999998
80093,2.4033860000000002
80094,-120.396417
80095,-97.43522
80096,-116.927977
80097,14.516553
80098,-118.43698300000001
80099,-112.054577
80100,8.949274
80101,-43.398187
80102,-84.332882
80103,17.996151
80104,19.934582000000002
80105,-112.05141
80106,-72.717613
80107,20.973177
80108,-1.9578659999999999
80109,-80.975581
80110,-77.506089
80111,-77.41959
80112,-111.69593
80113,18.185854
80114,-90.239162
80115,-0.43908400000000003
80116,-84.328608
80117,-1.753396
80118,14.507654
80119,-106.70950800000001
80120,-90.072888
80121,1.5356530000000002
80122,-85.027447
80123,114.000064
80124,-122.64885500000001
80125,-2.237683
80126,17.993207
80127,14.424415
80128,-105.276306
80129,-117.207393
80130,-78.640273
80131,-1.8990240000000003
80132,17.991927
80133,13.52958
80134,18.135403
80135,-111.72341100000001
80136,-119.86918100000001
80137,-119.786799
80138,-73.965234
80139,103.828102
80140,13.825694
80141,7.058433999999999
80142,-122.641494
80143,-6.229672
80144,-81.618279
80145,13.781239000000001
80146,11.346992
80147,-157.955204
80148,-73.896713
80149,-1.6544919999999999
80150,11.913692999999999
80151,18.293613
80152,14.397413
80153,11.90603
80154,-74.522754
80155,0.171398
80156,16.449824
80157,-72.755682
80158,-87.281688
80159,11.343458
80160,-112.04619299999999
80161,-80.104427
80162,-2.6870830000000003
80163,-97.449333
80164,-76.979473
80165,-121.31471
80166,13.291054
80167,-90.242168
80168,-77.53009899999999
80169,-104.62930300000001
80170,-79.211497
80171,-77.220801
80172,14.511094
80173,9.605877
80174,114.269372
80175,14.716764000000001
80176,10.397226
80177,13.546254999999999
80178,-1.993359
80179,-79.215287
80180,-111.98070700000001
80181,12.559339999999999
80182,-90.235497
80183,-116.919053
80184,-85.990747
80185,-122.67019599999999
80186,-98.209636
80187,18.435346
80188,-85.056508
80189,-113.57678999999999
80190,-120.613023
80191,-72.751927
80192,-97.460153
80193,-118.218625
80194,-116.966707
80195,-117.94718799999998
80196,-90.053696
80197,16.37833
80198,25.289799
80199,-122.760198
80200,-0.44373999999999997
80201,-116.92641299999998
80202,17.993338
80203,-98.216727
80204,-97.443079
80205,-77.52776999999999
80206,-90.06646500000001
80207,11.378255000000001
80208,9.177791000000001
80209,-81.30663100000001
80210,-0.44157299999999994
80211,-122.73818
80212,173.267619
80213,-76.61288499999999
80214,-77.699107
80215,-112.003437
80216,-87.837976
80217,-119.776577
80218,-117.353889
80219,-6.224695
80220,122.55658500000001
80221,-73.80730600000001
80222,151.2112
80223,-105.256372
80224,-7.718666000000001
80225,14.558785999999998
80226,8.957094999999999
80227,-1.261754
80228,11.864033000000001
80229,2.183061
80230,-0.435429
80231,11.353096
80232,-77.526426
80233,-79.229123
80234,-113.516383
80235,-117.73078600000001
80236,-122.01516000000001
80237,-0.078919
80238,-84.38094
80239,17.997815
80240,14.163889999999999
80241,-112.054111
80242,-115.05628300000001
80243,-1.965668
80244,13.822732
80245,14.141947
80246,14.473118
80247,-97.44476999999999
80248,-90.067414
80249,-118.49894099999999
80250,13.544217999999999
80251,-77.339846
80252,2.3777049999999997
80253,11.326136
80254,-116.92576899999999
80255,13.297611999999999
80256,14.446032999999998
80257,14.503599
80258,-97.461421
80259,-112.054763
80260,-87.83544300000001
80261,-58.36460400000001
80262,-111.714375
80263,13.769870000000001
80264,-2.3839919999999997
80265,16.452884
80266,-90.05997099999999
80267,-77.520155
80268,0.674059
80269,-1.26411
80270,-0.439217
80271,-111.72173400000001
80272,-123.37646299999999
80273,8.955678
80274,-77.424611
80275,-98.231936
80276,-8.462463
80277,1.9634049999999998
80278,-90.236743
80279,-122.656972
80280,14.513233999999999
80281,-122.259318
80282,14.509229999999999
80283,-77.509225
80284,16.395518
80285,101.648445
80286,-74.585367
80287,9.158334
80288,-89.067605
80289,2.4040049999999997
80290,11.896604
80291,-113.532358
80292,-84.331978
80293,-80.099801
80294,-117.35186999999999
80295,-77.418962
80296,-90.076392
80297,-74.138539
80298,26.099795999999998
80299,-75.32441
80300,2.7888349999999997
80301,25.28562
80302,-84.085815
80303,-84.090601
80304,18.458867
80305,-89.357927
80306,13.539826000000001
80307,0.242283
80308,-97.167452
80309,15.595992
80310,-97.444262
80311,-97.26499100000001
80312,-7.707592
80313,-0.17680099999999999
80314,-58.36603
80315,107.617139
80316,-2.9293709999999997
80317,-6.227183999999999
80318,-87.83429100000001
80319,5.123728
80320,-101.301675
80321,-87.838897
80322,-0.001697
80323,-78.654013
80324,113.997277
80325,-98.197591
80326,-122.88695700000001
80327,14.013810999999999
80328,-2.322007
80329,-97.456349
80330,11.358563
80331,-77.20750600000001
80332,100.55936700000001
80333,13.531485
80334,106.65441399999999
80335,-79.21449399999999
80336,100.5584
80337,16.378053
80338,-90.062379
80339,-2.4830400000000004
80340,-97.462689
80341,14.367962
80342,-1.651039
80343,-84.507922
80344,-80.749459
80345,14.396162
80346,-80.977998
80347,14.414999
80348,18.173433
80349,-87.837899
80350,-116.90138600000002
80351,-87.11496899999999
80352,18.167672
80353,2.405577
80354,14.476557000000001
80355,-90.068217
80356,-111.740273
80357,0.241502
80358,-77.513436
80359,153.055647
80360,0.172504
80361,13.557985
80362,10.399659
80363,-72.743348
80364,8.9543
80365,-95.759484
80366,14.429554999999999
80367,-115.05628300000001
80368,-71.310203
80369,-73.967989
80370,16.612292999999998
80371,-79.254938
80372,-99.608866
80373,-90.934484
80374,14.715181
80375,-90.70055
80376,-1.956439
80377,11.537192
80378,-122.887805
80379,-90.159118
80380,-96.692008
80381,-105.27648899999998
80382,-90.064787
80383,-123.07937700000001
80384,-84.138196
80385,-122.334249
80386,18.732223
80387,13.356713000000001
80388,-105.76759299999999
80389,8.956152000000001
80390,-97.449164
80391,15.059637
80392,14.415772
80393,-90.12511500000001
80394,2.796928
80395,-90.238136
80396,-111.71493400000001
80397,175.294353
80398,-72.748487
80399,-1.8948470000000002
80400,143.857298
80401,13.891189
80402,2.405157
80403,-113.568798
80404,9.181444
80405,8.956472999999999
80406,-86.424544
80407,-77.20481099999999
80408,8.950907
80409,-105.31600800000001
80410,-122.662449
80411,14.421639
80412,9.519682000000001
80413,-108.50356699999999
80414,114.208168
80415,-81.277047
80416,12.619112
80417,14.715301
80418,-0.075783
80419,153.023358
80420,-1.9012490000000002
80421,-71.819284
80422,18.140539
80423,-105.00383000000001
80424,-80.096921
80425,-85.802097
80426,-77.527412
80427,11.916711
80428,-73.441058
80429,-71.140628
80430,2.790002
80431,103.83408
80432,-119.27207299999999
80433,-113.49500400000001
80434,16.434528
80435,-97.458885
80436,-7.71298
80437,11.538977000000001
80438,-0.43902299999999994
80439,55.248062
80440,2.0847330000000004
80441,-108.502229
80442,14.323599
80443,14.508098
80444,100.575458
80445,-58.428527
80446,14.417651000000001
80447,14.016663000000001
80448,-97.46159
80449,103.85799399999999
80450,-96.718085
80451,11.332206
80452,0.125029
80453,14.465284
80454,-79.21088
80455,174.771089
80456,-86.38482900000001
80457,5.059547
80458,-77.711629
80459,-105.173367
80460,114.002109
80461,-72.751948
80462,-118.040244
80463,-2.393443
80464,73.12744599999999
80465,8.9521
80466,-113.51018899999998
80467,-100.370098
80468,113.997648
80469,-80.13287
80470,2.782221
80471,-83.00395
80472,-1.984955
80473,-80.72295799999999
80474,2.181449
80475,-90.23615600000001
80476,-79.940037
80477,110.331673
80478,-1.7555169999999998
80479,100.569215
80480,-118.511804
80481,-93.29346
80482,-58.43798
80483,14.170487
80484,116.67251499999999
80485,-78.50800100000001
80486,114.001737
80487,114.24383300000001
80488,-84.319813
80489,-97.841937
80490,8.947811
80491,-113.371154
80492,8.951861
80493,-72.717798
80494,-116.923101
80495,-77.889737
80496,-114.961281
80497,0.176963
80498,11.690458999999999
80499,-80.100151
80500,-99.60364799999999
80501,18.433385
80502,-105.265973
80503,-104.606015
80504,-78.650911
80505,-90.236963
80506,-1.8729470000000001
80507,4.3105269999999996
80508,13.539287
80509,-115.08491799999999
80510,12.87834
80511,-57.958118000000006
80512,-119.86800600000001
80513,8.811434
80514,-97.323093
80515,-84.194979
80516,-72.75580699999999
80517,-74.588479
80518,14.512441
80519,-98.19631
80520,-97.45973000000001
80521,14.429963
80522,-118.499945
80523,-84.048419
80524,-97.461844
80525,-77.51693
80526,13.551262
80527,175.287726
80528,18.029566
80529,-70.90085400000001
80530,-1.0539370000000001
80531,-87.457185
80532,-90.237256
80533,14.709319
80534,10.730435
80535,16.55581
80536,114.002481
80537,-118.51791599999999
80538,-113.44523400000001
80539,2.27562
80540,-90.06048100000001
80541,-2.742505
80542,14.118667000000002
80543,-77.379141
80544,14.303966
80545,-122.677637
80546,9.228742
80547,-112.281107
80548,-97.454912
80549,13.213398000000002
80550,-1.772746
80551,-79.403612
80552,-66.038779
80553,-105.22912600000001
80554,1.532535
80555,-119.729528
80556,-122.39491399999999
80557,-0.027486
80558,-87.919729
80559,13.540420999999998
80560,-122.32401899999999
80561,11.326642
80562,-73.96936600000001
80563,8.950563
80564,26.080775
80565,14.477028
80566,-72.756203
80567,-123.37901200000002
80568,-77.526785
80569,14.54173
80570,15.985546
80571,13.193781
80572,-97.46032199999999
80573,-80.37051899999999
80574,-66.89516400000001
80575,17.997007999999997
80576,14.716829999999998
80577,-43.164839
80578,-117.62024299999999
80579,-77.70608299999999
80580,-122.866576
80581,-84.33017
80582,-116.90184599999999
80583,-111.714468
80584,2.348189
80585,14.023172
80586,-72.745161
80587,-57.94941600000001
80588,-74.554704
80589,-84.37396
80590,0.120538
80591,-118.492099
80592,11.111362
80593,-103.57239
80594,14.490084
80595,-111.997289
80596,-43.24108
80597,2.401539
80598,-117.084787
80599,139.92888100000002
80600,2.7848669999999998
80601,102.788451
80602,-90.23557
80603,1.910449
80604,14.264816
80605,-77.37044
80606,-79.397894
80607,-93.290236
80608,153.08426
80609,-114.960725
80610,8.955569
80611,-118.211954
80612,18.756829
80613,-105.255275
80614,-77.275131
80615,151.209834
80616,-80.748853
80617,-80.75578
80618,-105.106573
80619,-122.303152
80620,0.004174000000000001
80621,11.354877
80622,139.711522
80623,-116.92613700000001
80624,-116.922825
80625,175.32020500000002
80626,-111.922393
80627,139.91622900000002
80628,-77.53126400000001
80629,-1.9863810000000002
80630,11.356133
80631,-77.0403
80632,14.4986
80633,-48.5004
80634,-79.934267
80635,-7.713977000000001
80636,11.649977
80637,-71.250159
80638,14.591807999999999
80639,100.570885
80640,-97.450179
80641,-73.10743000000001
80642,-7.709277
80643,11.348345
80644,-111.998406
80645,-57.95199100000001
80646,8.813832000000001
80647,-90.062889
80648,2.405008
80649,-110.939627
80650,-73.707192
80651,-112.052807
80652,-84.352767
80653,9.602547999999999
80654,14.507654
80655,14.408903
80656,5.056275
80657,-87.84956600000001
80658,-73.155474
80659,113.998764
80660,-2.68722
80661,18.02795
80662,-72.753651
80663,110.33102099999999
80664,-122.999649
80665,-99.604431
80666,-112.05299299999999
80667,-119.212418
80668,-112.055601
80669,-90.066684
80670,-1.650929
80671,12.880676
80672,-118.491551
80673,13.547020000000002
80674,-78.585025
80675,-43.239416999999996
80676,10.824317
80677,-98.197249
80678,13.289159
80679,-72.744128
80680,-80.099714
80681,-2.47753
80682,-122.305752
80683,-97.462773
80684,-87.794662
80685,13.533273999999999
80686,-74.378128
80687,16.244549
80688,-118.15555900000001
80689,-73.503284
80690,-118.245581
80691,14.510214999999999
80692,175.292898
80693,-113.514898
80694,0.335083
80695,-97.460237
80696,-113.44511299999999
80697,-77.506357
80698,-1.264033
80699,2.286394
80700,-7.706142999999999
80701,-90.237696
80702,103.07814300000001
80703,2.4001349999999997
80704,-97.198939
80705,-97.456349
80706,2.4041810000000003
80707,7.188389999999999
80708,-2.39293
80709,-77.69731800000001
80710,13.539123000000002
80711,-90.235716
80712,17.416552
80713,-87.071753
80714,-72.752835
80715,-77.195738
80716,14.511782
80717,-105.28453700000001
80718,10.785198
80719,-95.757509
80720,14.671920000000002
80721,-97.322165
80722,2.79187
80723,17.993436
80724,-97.42846
80725,-98.195627
80726,-1.893388
80727,-118.154279
80728,121.046365
80729,18.114096
80730,8.803303
80731,17.998604
80732,-83.026613
80733,-80.68544200000001
80734,-72.756525
80735,17.9989
80736,10.829813
80737,16.378822
80738,10.947897
80739,-84.091756
80740,-77.52902399999999
80741,114.001273
80742,-58.521935
80743,103.916529
80744,-78.64967
80745,-90.23666899999999
80746,100.578096
80747,16.461738
80748,-105.196674
80749,26.10047
80750,-111.998406
80751,-97.44502299999999
80752,9.185004
80753,143.806392
80754,-122.92816699999999
80755,12.066963000000001
80756,14.019437
80757,-100.378784
80758,14.426664
80759,-2.691971
80760,16.64255
80761,8.947613
80762,-97.460914
80763,0.178668
80764,-90.932917
80765,-118.0611
80766,12.934648
80767,-121.323379
80768,-118.49885
80769,114.328154
80770,-77.937946
80771,15.255856
80772,-84.352192
80773,-1.8867180000000001
80774,-118.497846
80775,-122.388098
80776,-99.60477900000001
80777,-1.0531139999999999
80778,-77.042819
80779,-112.055136
80780,13.553170999999999
80781,10.765715
80782,-113.372634
80783,-119.27171000000001
80784,-1.9869029999999999
80785,2.406847
80786,-0.367041
80787,-79.39508000000001
80788,12.556082
80789,-1.755421
80790,14.172562
80791,-113.50860300000001
80792,-98.195797
80793,-81.574852
80794,-116.905251
80795,-93.461945
80796,-115.08491799999999
80797,-90.920164
80798,-88.256651
80799,110.33493100000001
80800,18.451483
80801,14.50506
80802,-46.993834
80803,116.672699
80804,8.956676
80805,-84.08845500000001
80806,-93.27319
80807,0.12166800000000001
80808,-117.947645
80809,-113.49426899999999
80810,106.70056799999999
80811,-84.334115
80812,9.642271000000001
80813,22.917377
80814,-77.522126
80815,-8.443064999999999
80816,14.966560000000001
80817,13.216498000000001
80818,-79.305403
80819,113.997648
80820,-122.67238
80821,15.778404
80822,-98.215958
80823,-121.950911
80824,15.635525
80825,9.507433
80826,-73.157134
80827,11.918777
80828,-84.227427
80829,22.272599
80830,13.453570000000001
80831,19.933759
80832,11.362428999999999
80833,-104.841768
80834,13.548627
80835,-123.49766699999999
80836,-79.397279
80837,19.935427
80838,-2.68696
80839,100.560862
80840,-80.077021
80841,-80.12955500000001
80842,-112.051875
80843,-111.71623799999999
80844,114.84631599999999
80845,106.70379199999999
80846,-71.071273
80847,2.34749
80848,9.178247
80849,-73.892119
80850,-117.14646599999999
80851,130.62084099999998
80852,-78.653038
80853,-90.241874
80854,-87.610963
80855,-79.229387
80856,-1.9835580000000002
80857,14.417701999999998
80858,11.90938
